seq_id,primary_label,secondary_label,global_index
FEV010275,1,41,7936
FEV010277,1,41,7937
FEV010278,1,41,7938
FEV010280,1,41,7939
FEV010281,1,41,7940
FEV010282,1,41,7941
FEV010283,1,41,7942
FEV010284,1,41,7943
FEV010285,1,41,7944
FEV010286,1,41,7945
FEV010287,1,41,7946
FEV010288,1,41,7947
FEV010289,1,41,7948
FEV010290,1,41,7949
FEV010291,1,41,7950
FEV010292,1,41,7951
FEV010293,1,41,7952
FEV010294,1,41,7953
FEV010296,1,41,7954
FEV010298,1,41,7955
FEV010299,1,41,7956
FEV010301,1,41,7957
FEV010302,1,41,7958
FEV010303,1,41,7959
FEV010304,1,41,7960
FEV010305,1,41,7961
FEV010306,1,41,7962
FEV010307,1,41,7963
FEV010308,1,41,7964
FEV010309,1,41,7965
FEV010310,1,41,7966
FEV010313,1,41,7967
FEV010315,1,41,7968
FEV010316,1,41,7969
FEV010318,1,41,7970
FEV010319,1,41,7971
FEV010320,1,41,7972
FEV010321,1,41,7973
FEV010322,1,41,7974
FEV010323,1,41,7975
FEV010325,1,41,7976
FEV010326,1,41,7977
FEV010327,1,41,7978
FEV010328,1,41,7979
FEV010329,1,41,7980
FEV010330,1,41,7981
FEV010331,1,41,7982
FEV010332,1,41,7983
FEV010333,1,41,7984
FEV010334,1,41,7985
FEV010335,1,41,7986
FEV010336,1,41,7987
FEV010337,1,41,7988
FEV010338,1,41,7989
FEV010340,1,41,7990
FEV010341,1,41,7991
FEV010342,1,41,7992
FEV010343,1,41,7993
FEV010344,1,41,7994
FEV010345,1,41,7995
FEV010346,1,41,7996
FEV010347,1,41,7997
FEV010348,1,41,7998
FEV010349,1,41,7999
FEV010350,1,41,8000
FEV010351,1,41,8001
FEV010353,1,41,8002
FEV010354,1,41,8003
FEV010356,1,41,8004
FEV010360,1,41,8005
FEV010361,1,41,8006
FEV010362,1,41,8007
FEV010363,1,41,8008
FEV010365,1,41,8009
FEV010366,1,41,8010
FEV010367,1,41,8011
FEV010368,1,41,8012
FEV010369,1,41,8013
FEV010370,1,41,8014
FEV010371,1,41,8015
FEV010372,1,41,8016
FEV010373,1,41,8017
FEV010374,1,41,8018
FEV010375,1,41,8019
FEV010376,1,41,8020
FEV010377,1,41,8021
FEV010378,1,41,8022
FEV010379,1,41,8023
FEV010381,1,41,8024
FEV010382,1,41,8025
FEV010383,1,41,8026
FEV010384,1,41,8027
FEV010386,1,41,8028
FEV010387,1,41,8029
FEV010389,1,41,8030
FEV010390,1,41,8031
FEV010391,1,41,8032
FEV010392,1,41,8033
FEV010393,1,41,8034
FEV010395,1,41,8035
FEV010396,1,41,8036
FEV010397,1,41,8037
FEV010399,1,41,8038
FEV010400,1,41,8039
FEV010401,1,41,8040
FEV010402,1,41,8041
FEV010404,1,41,8042
FEV010405,1,41,8043
FEV010406,1,41,8044
FEV010407,1,41,8045
FEV010409,1,41,8046
FEV010410,1,41,8047
FEV010411,1,41,8048
FEV010412,1,41,8049
FEV010416,1,41,8050
FEV010417,1,41,8051
FEV010418,1,41,8052
FEV010423,1,41,8053
FEV010424,1,41,8054
FEV010425,1,41,8055
FEV010426,1,41,8056
FEV010427,1,41,8057
FEV010428,1,41,8058
FEV010429,1,41,8059
FEV010431,1,41,8060
FEV010432,1,41,8061
FEV010434,1,41,8062
FEV010436,1,41,8063
FEV010438,1,41,8064
FEV010440,1,41,8065
FEV010441,1,41,8066
FEV010442,1,41,8067
FEV010443,1,41,8068
FEV010444,1,41,8069
FEV010446,1,41,8070
FEV010447,1,41,8071
FEV010449,1,41,8072
FEV010451,1,41,8073
FEV010452,1,41,8074
FEV010453,1,41,8075
FEV010454,1,41,8076
FEV010455,1,41,8077
FEV010456,1,41,8078
FEV010457,1,41,8079
FEV010458,1,41,8080
FEV010459,1,41,8081
FEV010461,1,41,8082
FEV010462,1,41,8083
FEV010463,1,41,8084
FEV010464,1,41,8085
FEV010466,1,41,8086
FEV010468,1,41,8087
FEV010470,1,41,8088
FEV010471,1,41,8089
FEV010472,1,41,8090
FEV010475,1,41,8091
FEV010477,1,41,8092
FEV010478,1,41,8093
FEV010479,1,41,8094
FEV010480,1,41,8095
FEV010481,1,41,8096
FEV010482,1,41,8097
FEV010485,1,41,8098
FEV010486,1,41,8099
FEV010487,1,41,8100
FEV010488,1,41,8101
FEV010490,1,41,8102
FEV010491,1,41,8103
FEV010492,1,41,8104
FEV010494,1,41,8105
FEV010495,1,41,8106
FEV010496,1,41,8107
FEV010499,1,41,8108
FEV010500,1,41,8109
FEV010501,1,41,8110
FEV010502,1,41,8111
FEV010503,1,41,8112
FEV010504,1,41,8113
FEV010506,1,41,8114
FEV010507,1,41,8115
FEV010508,1,41,8116
FEV010509,1,41,8117
FEV010510,1,41,8118
FEV010511,1,41,8119
FEV010512,1,41,8120
FEV010513,1,41,8121
FEV010514,1,41,8122
FEV010515,1,41,8123
FEV010516,1,41,8124
FEV010517,1,41,8125
FEV010518,1,41,8126
FEV010519,1,41,8127
FEV010520,1,41,8128
FEV010521,1,41,8129
FEV010522,1,41,8130
FEV010523,1,41,8131
FEV010524,1,41,8132
FEV010525,1,41,8133
FEV010526,1,41,8134
FEV010527,1,41,8135
FEV010528,1,41,8136
FEV010531,1,41,8137
FEV010532,1,41,8138
FEV010533,1,41,8139
FEV010535,1,41,8140
FEV010536,1,41,8141
FEV010537,1,41,8142
FEV010539,1,41,8143
FEV010540,1,41,8144
FEV010541,1,41,8145
FEV010542,1,41,8146
FEV010543,1,41,8147
FEV010544,1,41,8148
FEV010545,1,41,8149
FEV010546,1,41,8150
FEV010547,1,41,8151
FEV010548,1,41,8152
FEV010549,1,41,8153
FEV010551,1,41,8154
FEV010552,1,41,8155
FEV010553,1,41,8156
FEV010554,1,41,8157
FEV010556,1,41,8158
FEV010557,1,41,8159
FEV010558,1,41,8160
FEV010560,1,41,8161
FEV010562,1,41,8162
FEV010563,1,41,8163
FEV010564,1,41,8164
FEV010565,1,41,8165
FEV010566,1,41,8166
FEV010567,1,41,8167
FEV010568,1,41,8168
FEV010570,1,41,8169
FEV010571,1,41,8170
FEV010572,1,41,8171
FEV010574,1,41,8172
FEV010576,1,41,8173
FEV010578,1,41,8174
FEV010579,1,41,8175
FEV010580,1,41,8176
FEV010581,1,41,8177
FEV010582,1,41,8178
FEV010583,1,41,8179
FEV010584,1,41,8180
FEV010585,1,41,8181
FEV010586,1,41,8182
FEV010587,1,41,8183
FEV010588,1,41,8184
FEV010589,1,41,8185
FEV010590,1,41,8186
FEV010591,1,41,8187
FEV010592,1,41,8188
FEV010593,1,41,8189
FEV010594,1,41,8190
FEV010595,1,41,8191
FEV010596,1,41,8192
FEV010597,1,41,8193
FEV010598,1,41,8194
FEV010599,1,41,8195
FEV010600,1,41,8196
FEV010601,1,41,8197
FEV010602,1,41,8198
FEV010606,1,41,8199
FEV010607,1,41,8200
FEV010608,1,41,8201
FEV010609,1,41,8202
FEV010610,1,41,8203
FEV010611,1,41,8204
FEV010612,1,41,8205
FEV010613,1,41,8206
FEV010614,1,41,8207
FEV010615,1,41,8208
FEV010616,1,41,8209
FEV010618,1,41,8210
FEV010619,1,41,8211
FEV010620,1,41,8212
FEV010621,1,41,8213
FEV010622,1,41,8214
FEV010623,1,41,8215
FEV010624,1,51,8216
FEV010625,1,51,8217
FEV010627,1,51,8218
FEV010630,1,51,8219
FEV010631,1,51,8220
FEV010632,1,51,8221
FEV010633,1,51,8222
FEV010634,1,51,8223
FEV010636,1,51,8224
FEV010638,1,51,8225
FEV010640,1,51,8226
FEV010643,1,51,8227
FEV010644,1,51,8228
FEV010645,1,51,8229
FEV010646,1,51,8230
FEV010647,1,51,8231
FEV010650,1,51,8232
FEV010651,1,51,8233
FEV010653,1,51,8234
FEV010654,1,51,8235
FEV010655,1,51,8236
FEV010656,1,51,8237
FEV010657,1,51,8238
FEV010658,1,51,8239
FEV010661,1,51,8240
FEV010662,1,51,8241
FEV010663,1,51,8242
FEV010664,1,51,8243
FEV010665,1,51,8244
FEV010666,1,51,8245
FEV010668,1,51,8246
FEV010670,1,51,8247
FEV010671,1,51,8248
FEV010672,1,51,8249
FEV010675,1,51,8250
FEV010676,1,51,8251
FEV010677,1,51,8252
FEV010678,1,51,8253
FEV010679,1,51,8254
FEV010681,1,51,8255
FEV010682,1,51,8256
FEV010684,1,51,8257
FEV010685,1,51,8258
FEV010687,1,51,8259
FEV010688,1,51,8260
FEV010689,1,51,8261
FEV010690,1,51,8262
FEV010691,1,51,8263
FEV010692,1,51,8264
FEV010693,1,51,8265
FEV010699,1,51,8266
FEV010700,1,51,8267
FEV010701,1,51,8268
FEV010702,1,51,8269
FEV010704,1,51,8270
FEV010705,1,51,8271
FEV010706,1,51,8272
FEV010707,1,51,8273
FEV010708,1,51,8274
FEV010709,1,51,8275
FEV010710,1,51,8276
FEV010713,1,51,8277
FEV010714,1,51,8278
FEV010715,1,51,8279
FEV010716,1,51,8280
FEV010717,1,51,8281
FEV010718,1,51,8282
FEV010719,1,51,8283
FEV010720,1,51,8284
FEV010721,1,51,8285
FEV010722,1,51,8286
FEV010724,1,51,8287
FEV010725,1,51,8288
FEV010726,1,51,8289
FEV010727,1,51,8290
FEV010728,1,51,8291
FEV010729,1,51,8292
FEV010730,1,51,8293
FEV010731,1,51,8294
FEV010732,1,51,8295
FEV010734,1,51,8296
FEV010735,1,51,8297
FEV010736,1,51,8298
FEV010737,1,51,8299
FEV010738,1,51,8300
FEV010739,1,51,8301
FEV010740,1,51,8302
FEV010741,1,51,8303
FEV010742,1,51,8304
FEV010743,1,51,8305
FEV010744,1,51,8306
FEV010746,1,51,8307
FEV010747,1,51,8308
FEV010748,1,51,8309
FEV010750,1,51,8310
FEV010751,1,51,8311
FEV010752,1,51,8312
FEV010753,1,51,8313
FEV010755,1,51,8314
FEV010756,1,51,8315
FEV010758,1,51,8316
FEV010759,1,51,8317
FEV010760,1,51,8318
FEV010761,1,51,8319
FEV010763,1,51,8320
FEV010764,1,51,8321
FEV010765,1,51,8322
FEV010766,1,51,8323
FEV010767,1,51,8324
FEV010768,1,51,8325
FEV010769,1,51,8326
FEV010770,1,51,8327
FEV010771,1,51,8328
FEV010772,1,51,8329
FEV010773,1,51,8330
FEV010774,1,51,8331
FEV010775,1,51,8332
FEV010776,1,51,8333
FEV010777,1,51,8334
FEV010778,1,51,8335
FEV010779,1,51,8336
FEV010780,1,51,8337
FEV010782,1,51,8338
FEV010783,1,51,8339
FEV010784,1,51,8340
FEV010785,1,31,8341
FEV010786,1,31,8342
FEV010789,1,31,8343
FEV010790,1,31,8344
FEV010791,1,31,8345
FEV010792,1,31,8346
FEV010793,1,31,8347
FEV010794,1,31,8348
FEV010795,1,31,8349
FEV010796,1,31,8350
FEV010797,1,31,8351
FEV010799,1,31,8352
FEV010801,1,31,8353
FEV010802,1,31,8354
FEV010805,1,31,8355
FEV010806,1,31,8356
FEV010808,1,31,8357
FEV010809,1,31,8358
FEV010810,1,31,8359
FEV010811,1,31,8360
FEV010812,1,31,8361
FEV010813,1,31,8362
FEV010814,1,31,8363
FEV010816,1,31,8364
FEV010817,1,31,8365
FEV010818,1,31,8366
FEV010819,1,31,8367
FEV010820,1,31,8368
FEV010821,1,31,8369
FEV010822,1,31,8370
FEV010823,1,31,8371
FEV010824,1,31,8372
FEV010825,1,31,8373
FEV010826,1,31,8374
FEV010828,1,31,8375
FEV010829,1,31,8376
FEV010830,1,31,8377
FEV010832,1,31,8378
FEV010833,1,31,8379
FEV010834,1,31,8380
FEV010835,1,31,8381
FEV010836,1,31,8382
FEV010838,1,31,8383
FEV010839,1,31,8384
FEV010841,1,31,8385
FEV010844,1,31,8386
FEV010845,1,31,8387
FEV010846,1,31,8388
FEV010849,1,31,8389
FEV010854,1,31,8390
FEV010855,1,31,8391
FEV010856,1,31,8392
FEV010858,1,31,8393
FEV010859,1,31,8394
FEV010862,1,31,8395
FEV010863,1,31,8396
FEV010864,1,31,8397
FEV010865,1,31,8398
FEV010866,1,31,8399
FEV010867,1,31,8400
FEV010870,1,31,8401
FEV010871,1,31,8402
FEV010873,1,31,8403
FEV010875,1,31,8404
FEV010877,1,31,8405
FEV010879,1,31,8406
FEV010882,1,31,8407
FEV010883,1,31,8408
FEV010884,1,31,8409
FEV010885,1,31,8410
FEV010891,1,31,8411
FEV010892,1,31,8412
FEV010893,1,31,8413
FEV010895,1,31,8414
FEV010897,1,31,8415
FEV010898,1,31,8416
FEV010899,1,31,8417
FEV010900,1,31,8418
FEV010901,1,31,8419
FEV010902,1,31,8420
FEV010903,1,31,8421
FEV010904,1,31,8422
FEV010905,1,31,8423
FEV010906,1,31,8424
FEV010907,1,31,8425
FEV010908,1,31,8426
FEV010909,1,31,8427
FEV010910,1,31,8428
FEV010911,1,31,8429
FEV010913,1,31,8430
FEV010914,1,31,8431
FEV010915,1,31,8432
FEV010917,1,31,8433
FEV010918,1,31,8434
FEV010919,1,31,8435
FEV010921,1,31,8436
FEV010924,1,31,8437
FEV010925,1,31,8438
FEV010929,1,31,8439
FEV010930,1,31,8440
FEV010931,1,31,8441
FEV010932,1,31,8442
FEV010933,1,31,8443
FEV010934,1,31,8444
FEV010935,1,31,8445
FEV010937,1,31,8446
FEV010938,1,31,8447
FEV010943,1,31,8448
FEV010944,1,31,8449
FEV010945,1,31,8450
FEV010946,1,31,8451
FEV010947,1,31,8452
FEV010948,1,31,8453
FEV010949,1,31,8454
FEV010950,1,31,8455
FEV010951,1,31,8456
FEV010952,1,31,8457
FEV010953,1,31,8458
FEV010954,1,31,8459
FEV010955,1,31,8460
FEV010956,1,31,8461
FEV010957,1,31,8462
FEV010958,1,31,8463
FEV010959,1,31,8464
FEV010960,1,31,8465
FEV010962,1,31,8466
FEV010963,1,31,8467
FEV010964,1,31,8468
FEV010965,1,31,8469
FEV010966,1,31,8470
FEV010967,1,31,8471
FEV010968,1,31,8472
FEV010969,1,31,8473
FEV010971,1,31,8474
FEV010972,1,31,8475
FEV010973,1,31,8476
FEV010974,1,31,8477
FEV010975,1,31,8478
FEV010976,1,31,8479
FEV010977,1,31,8480
FEV010978,1,31,8481
FEV010979,1,31,8482
FEV010980,1,31,8483
FEV010981,1,31,8484
FEV010982,1,31,8485
FEV010984,1,31,8486
FEV010985,1,31,8487
FEV010986,1,31,8488
FEV010987,1,31,8489
FEV010988,1,31,8490
FEV010990,1,31,8491
FEV010991,1,31,8492
FEV010992,1,31,8493
FEV010995,1,31,8494
FEV010996,1,31,8495
FEV010998,1,31,8496
FEV010999,1,31,8497
FEV011000,1,31,8498
FEV011001,1,31,8499
FEV011002,1,31,8500
FEV011003,1,31,8501
FEV011004,1,31,8502
FEV011006,1,31,8503
FEV011009,1,31,8504
FEV011010,1,31,8505
FEV011011,1,31,8506
FEV011013,1,31,8507
FEV011015,1,31,8508
FEV011016,1,31,8509
FEV011017,1,31,8510
FEV011018,1,31,8511
FEV011021,1,31,8512
FEV011022,1,31,8513
FEV011024,1,31,8514
FEV011025,1,31,8515
FEV011027,1,31,8516
FEV011028,1,31,8517
FEV011031,1,31,8518
FEV011032,1,31,8519
FEV011034,1,31,8520
FEV011035,1,31,8521
FEV011036,1,31,8522
FEV011038,1,31,8523
FEV011040,1,31,8524
FEV011041,1,31,8525
FEV011042,1,31,8526
FEV011043,1,31,8527
FEV011044,1,31,8528
FEV011045,1,31,8529
FEV011046,1,31,8530
FEV011047,1,31,8531
FEV011049,1,31,8532
FEV011050,1,31,8533
FEV011051,1,31,8534
FEV011053,1,31,8535
FEV011056,1,31,8536
FEV011057,1,31,8537
FEV011061,1,31,8538
FEV011062,1,31,8539
FEV011063,1,31,8540
FEV011064,1,31,8541
FEV011066,1,31,8542
FEV011067,1,31,8543
FEV011070,1,31,8544
FEV011071,1,31,8545
FEV011072,1,31,8546
FEV011074,1,31,8547
FEV011076,1,31,8548
FEV011077,1,31,8549
FEV011078,1,31,8550
FEV011079,1,31,8551
FEV011080,1,31,8552
FEV011082,1,31,8553
FEV011083,1,31,8554
FEV011084,1,31,8555
FEV011085,1,31,8556
FEV011086,1,31,8557
FEV011088,1,31,8558
FEV011089,1,31,8559
FEV011090,1,31,8560
FEV011092,1,31,8561
FEV011093,1,31,8562
FEV011095,1,31,8563
FEV011096,1,31,8564
FEV011098,1,31,8565
FEV011100,1,31,8566
FEV011101,1,31,8567
FEV011102,1,31,8568
FEV011103,1,31,8569
FEV011104,1,31,8570
FEV011105,1,31,8571
FEV011108,1,31,8572
FEV011109,1,31,8573
FEV011110,1,31,8574
FEV011111,1,31,8575
FEV011112,1,31,8576
FEV011113,1,31,8577
FEV011117,1,31,8578
FEV011119,1,31,8579
FEV011120,1,31,8580
FEV011121,1,31,8581
FEV011122,1,31,8582
FEV011123,1,31,8583
FEV011124,1,31,8584
FEV011125,1,31,8585
FEV011126,1,31,8586
FEV011127,1,31,8587
FEV011128,1,31,8588
FEV011129,1,31,8589
FEV011130,1,31,8590
FEV011131,1,31,8591
FEV011132,1,31,8592
FEV011133,1,31,8593
FEV011134,1,31,8594
FEV011135,1,31,8595
FEV011137,1,31,8596
FEV011138,1,31,8597
FEV011139,1,31,8598
FEV011140,1,31,8599
FEV011141,1,31,8600
FEV011142,1,31,8601
FEV011143,1,31,8602
FEV011144,1,31,8603
FEV011145,1,31,8604
FEV011146,1,31,8605
FEV011147,1,31,8606
FEV011148,1,31,8607
FEV011149,1,31,8608
FEV011150,1,31,8609
FEV011153,1,31,8610
FEV011154,1,31,8611
FEV011155,1,31,8612
FEV011156,1,31,8613
FEV011158,1,31,8614
FEV011159,1,31,8615
FEV011160,1,31,8616
FEV011161,1,31,8617
FEV011163,1,31,8618
FEV011164,1,31,8619
FEV011167,1,31,8620
FEV011168,1,31,8621
FEV011169,1,31,8622
FEV011170,1,31,8623
FEV011171,1,31,8624
FEV011172,1,31,8625
FEV011173,1,31,8626
FEV011174,1,31,8627
FEV011175,1,31,8628
FEV011176,1,31,8629
FEV011178,1,31,8630
FEV011179,1,31,8631
FEV011181,1,31,8632
FEV011182,1,31,8633
FEV011183,1,31,8634
FEV011184,1,31,8635
FEV011185,1,31,8636
FEV011186,1,31,8637
FEV011187,1,31,8638
FEV011188,1,31,8639
FEV011189,1,31,8640
FEV011190,1,31,8641
FEV011191,1,31,8642
FEV011192,1,31,8643
FEV011193,1,31,8644
FEV011195,1,31,8645
FEV011196,1,31,8646
FEV011197,1,31,8647
FEV011199,1,31,8648
FEV011201,1,31,8649
FEV011204,1,31,8650
FEV011206,1,31,8651
FEV011207,1,31,8652
FEV011208,1,31,8653
FEV011209,1,31,8654
FEV011211,1,31,8655
FEV011212,1,31,8656
FEV011213,1,31,8657
FEV011214,1,31,8658
FEV011215,1,31,8659
FEV011216,1,31,8660
FEV011217,1,31,8661
FEV011218,1,31,8662
FEV011219,1,31,8663
FEV011221,1,31,8664
FEV011222,1,31,8665
FEV011225,1,31,8666
FEV011227,1,31,8667
FEV011228,1,31,8668
FEV011229,1,31,8669
FEV011231,1,31,8670
FEV011232,1,31,8671
FEV011233,1,31,8672
FEV011235,1,31,8673
FEV011236,1,31,8674
FEV011237,1,31,8675
FEV011238,1,31,8676
FEV011239,1,31,8677
FEV011241,1,31,8678
FEV011242,1,31,8679
FEV011243,1,31,8680
FEV011244,1,31,8681
FEV011245,1,31,8682
FEV011246,1,31,8683
FEV011250,1,31,8684
FEV011251,1,31,8685
FEV011252,1,31,8686
FEV011253,1,31,8687
FEV011254,1,31,8688
FEV011255,1,31,8689
FEV011256,1,31,8690
FEV011258,1,31,8691
FEV011259,1,31,8692
FEV011261,1,31,8693
FEV011262,1,31,8694
FEV011263,1,31,8695
FEV011264,1,31,8696
FEV011265,1,31,8697
FEV011267,1,31,8698
FEV011268,1,31,8699
FEV011269,1,31,8700
FEV011270,1,31,8701
FEV011271,1,31,8702
FEV011272,1,31,8703
FEV011273,1,31,8704
FEV011274,1,31,8705
FEV011276,1,31,8706
FEV011277,1,31,8707
FEV011278,1,31,8708
FEV011279,1,31,8709
FEV011280,1,31,8710
FEV011281,1,31,8711
FEV011282,1,31,8712
FEV011284,1,31,8713
FEV011285,1,31,8714
FEV011286,1,31,8715
FEV011287,1,31,8716
FEV011288,1,31,8717
FEV011289,1,31,8718
FEV011290,1,31,8719
FEV011293,1,31,8720
FEV011295,1,31,8721
FEV011297,1,31,8722
FEV011298,1,31,8723
FEV011299,1,31,8724
FEV011301,1,31,8725
FEV011302,1,31,8726
FEV011303,1,31,8727
FEV011304,1,31,8728
FEV011306,1,31,8729
FEV011307,1,31,8730
FEV011308,1,31,8731
FEV011310,1,31,8732
FEV011312,1,31,8733
FEV011313,1,31,8734
FEV011314,1,31,8735
FEV011315,1,31,8736
FEV011316,1,31,8737
FEV011317,1,31,8738
FEV011318,1,31,8739
FEV011319,1,31,8740
FEV011320,1,31,8741
FEV011321,1,31,8742
FEV011322,1,31,8743
FEV011325,1,31,8744
FEV011326,1,31,8745
FEV011327,1,31,8746
FEV011328,1,31,8747
FEV011330,1,31,8748
FEV011331,1,31,8749
FEV011332,1,31,8750
FEV011333,1,31,8751
FEV011336,1,31,8752
FEV011337,1,31,8753
FEV011338,1,31,8754
FEV011339,1,31,8755
FEV011340,1,31,8756
FEV011343,1,31,8757
FEV011346,1,31,8758
FEV011347,1,31,8759
FEV011349,1,31,8760
FEV011350,1,31,8761
FEV011351,1,31,8762
FEV011352,1,31,8763
FEV011353,1,31,8764
FEV011355,1,31,8765
FEV011356,1,31,8766
FEV011357,1,31,8767
FEV011358,1,31,8768
FEV011359,1,31,8769
FEV011360,1,31,8770
FEV011361,1,31,8771
FEV011363,1,31,8772
FEV011364,1,31,8773
FEV011365,1,31,8774
FEV011366,1,31,8775
FEV011367,1,31,8776
FEV011370,1,31,8777
FEV011372,1,31,8778
FEV011374,1,31,8779
FEV011375,1,31,8780
FEV011376,1,31,8781
FEV011377,1,31,8782
FEV011378,1,31,8783
FEV011379,1,31,8784
FEV011381,1,31,8785
FEV011382,1,31,8786
FEV011383,1,31,8787
FEV011384,1,31,8788
FEV011385,1,31,8789
FEV011386,1,31,8790
FEV011387,1,31,8791
FEV011389,1,31,8792
FEV011391,1,31,8793
FEV011392,1,31,8794
FEV011393,1,31,8795
FEV011394,1,31,8796
FEV011395,1,31,8797
FEV011396,1,31,8798
FEV011397,1,31,8799
FEV011399,1,31,8800
FEV011400,1,31,8801
FEV011401,1,31,8802
FEV011402,1,31,8803
FEV011403,1,31,8804
FEV011404,1,31,8805
FEV011405,1,31,8806
FEV011406,1,31,8807
FEV011407,1,31,8808
FEV011409,1,31,8809
FEV011410,1,31,8810
FEV011411,1,31,8811
FEV011412,1,31,8812
FEV011413,1,31,8813
FEV011414,1,31,8814
FEV011415,1,31,8815
FEV011416,1,31,8816
FEV011417,1,31,8817
FEV011418,1,31,8818
FEV011419,1,31,8819
FEV011420,1,31,8820
FEV011422,1,31,8821
FEV011423,1,31,8822
FEV011424,1,31,8823
FEV011426,1,31,8824
FEV011427,1,31,8825
FEV011428,1,31,8826
FEV011429,1,31,8827
FEV011430,1,31,8828
FEV011431,1,31,8829
FEV011433,1,31,8830
FEV011434,1,31,8831
FEV011436,1,31,8832
FEV011439,1,31,8833
FEV011441,1,31,8834
FEV011442,1,31,8835
FEV011443,1,31,8836
FEV011444,1,31,8837
FEV011445,1,31,8838
FEV011446,1,31,8839
FEV011447,1,31,8840
FEV011450,1,31,8841
FEV011453,1,31,8842
FEV011454,1,31,8843
FEV011455,1,31,8844
FEV011456,1,31,8845
FEV011457,1,31,8846
FEV011458,1,31,8847
FEV011460,1,31,8848
FEV011462,1,31,8849
FEV011463,1,31,8850
FEV011467,1,31,8851
FEV011469,1,31,8852
FEV011470,1,31,8853
FEV011472,1,31,8854
FEV011473,1,31,8855
FEV011474,1,31,8856
FEV011475,1,31,8857
FEV011476,1,31,8858
FEV011477,1,31,8859
FEV011479,1,31,8860
FEV011480,1,31,8861
FEV011481,1,31,8862
FEV011483,1,31,8863
FEV011484,1,31,8864
FEV011485,1,31,8865
FEV011487,1,31,8866
FEV011488,1,31,8867
FEV011491,1,31,8868
FEV011492,1,31,8869
FEV011493,1,31,8870
FEV011494,1,31,8871
FEV011495,1,31,8872
FEV011498,1,31,8873
FEV011500,1,31,8874
FEV011502,1,31,8875
FEV011503,1,31,8876
FEV011504,1,31,8877
FEV011505,1,31,8878
FEV011506,1,31,8879
FEV011508,1,31,8880
FEV011509,1,31,8881
FEV011510,1,31,8882
FEV011511,1,31,8883
FEV011512,1,31,8884
FEV011514,1,31,8885
FEV011515,1,31,8886
FEV011517,1,31,8887
FEV011518,1,31,8888
FEV011519,1,31,8889
FEV011520,1,31,8890
FEV011522,1,31,8891
FEV011524,1,31,8892
FEV011525,1,31,8893
FEV011526,1,31,8894
FEV011527,1,31,8895
FEV011528,1,31,8896
FEV011529,1,31,8897
FEV011532,1,31,8898
FEV011533,1,31,8899
FEV011534,1,31,8900
FEV011535,1,31,8901
FEV011537,1,31,8902
FEV011538,1,31,8903
FEV011539,1,31,8904
FEV011540,1,31,8905
FEV011541,1,31,8906
FEV011542,1,31,8907
FEV011543,1,31,8908
FEV011544,1,31,8909
FEV011545,1,31,8910
FEV011546,1,31,8911
FEV011547,1,31,8912
FEV011548,1,31,8913
FEV011549,1,31,8914
FEV011550,1,31,8915
FEV011551,1,31,8916
FEV011552,1,31,8917
FEV011553,1,31,8918
FEV011554,1,31,8919
FEV011555,1,31,8920
FEV011556,1,31,8921
FEV011557,1,31,8922
FEV011558,1,31,8923
FEV011559,1,31,8924
FEV011560,1,31,8925
FEV011561,1,31,8926
FEV011562,1,31,8927
FEV011566,1,31,8928
FEV011567,1,31,8929
FEV011568,1,31,8930
FEV011569,1,31,8931
FEV011570,1,31,8932
FEV011571,1,31,8933
FEV011572,1,31,8934
FEV011575,1,31,8935
FEV011576,1,31,8936
FEV011577,1,31,8937
FEV011578,1,31,8938
FEV011579,1,31,8939
FEV011581,1,31,8940
FEV011582,1,31,8941
FEV011584,1,31,8942
FEV011585,1,31,8943
FEV011587,1,31,8944
FEV011589,1,31,8945
FEV011591,1,31,8946
FEV011592,1,31,8947
FEV011593,1,31,8948
FEV011597,1,31,8949
FEV011598,1,31,8950
FEV011599,1,31,8951
FEV011600,1,31,8952
FEV011601,1,31,8953
FEV011602,1,31,8954
FEV011604,1,31,8955
FEV011605,1,31,8956
FEV011606,1,31,8957
FEV011608,1,31,8958
FEV011609,1,31,8959
FEV011610,1,31,8960
FEV011611,1,31,8961
FEV011612,1,31,8962
FEV011613,1,31,8963
FEV011614,1,31,8964
FEV011615,1,31,8965
FEV011617,1,31,8966
FEV011619,1,31,8967
FEV011620,1,31,8968
FEV011621,1,31,8969
FEV011622,1,31,8970
FEV011623,1,31,8971
FEV011625,1,31,8972
FEV011627,1,31,8973
FEV011629,1,31,8974
FEV011630,2,11,8975
FEV011631,2,11,8976
FEV011632,2,11,8977
FEV011634,2,11,8978
FEV011635,2,11,8979
FEV011636,2,11,8980
FEV011638,2,11,8981
FEV011639,2,11,8982
FEV011640,2,11,8983
FEV011642,2,11,8984
FEV011643,2,11,8985
FEV011644,2,11,8986
FEV011647,2,11,8987
FEV011648,2,11,8988
FEV011650,2,11,8989
FEV011651,2,11,8990
FEV011652,2,11,8991
FEV011653,2,11,8992
FEV011654,2,11,8993
FEV011657,2,11,8994
FEV011660,2,11,8995
FEV011661,2,11,8996
FEV011662,2,11,8997
FEV011663,2,11,8998
FEV011666,2,11,8999
FEV011667,2,11,9000
FEV011668,2,11,9001
FEV011669,2,11,9002
FEV011670,2,11,9003
FEV011671,2,11,9004
FEV011673,2,11,9005
FEV011676,2,11,9006
FEV011677,2,11,9007
FEV011678,2,11,9008
FEV011679,2,11,9009
FEV011680,2,11,9010
